Code	Corr	Open	High	Low	Close	Change	Ratio	Trend	Pred	Name
3003	0.44	1088	1110	1057	1066	-72	-6.66	0	1101	ヒューリック
7280	0.38	2090	2094	2010	2012	-135	-6.66	0	2078	ミツバ
4188	0.54	698	702	672	672	-46	-6.7	0	694	三菱ケミＨＤ
2433	0.51	1200	1213	1164	1164	-79	-6.7	0	1203	博報堂ＤＹ
1722	0.44	870	879	833	835	-57	-6.71	0	863	ミサワホーム
4506	0.46	1388	1388	1323	1327	-90	-6.71	0	1371	大日本住友製薬
4324	0.59	6100	6210	5930	5950	-400	-6.71	0	6147	電通
7272	0.55	2269	2311	2219	2219	-150	-6.71	0	2293	ヤマハ発
8088	0.47	721	725	696	698	-48	-6.73	0	721	岩谷産
4348	0.28	1107	1120	1067	1068	-73	-6.74	0	1104	インフォコム
8304	0.4	430	433	413	414	-29	-6.76	0	428	あおぞら銀
8355	0.62	1343	1355	1280	1280	-88	-6.8	0	1323	静岡銀
4927	0.34	6800	6880	6590	6590	-450	-6.81	0	6811	ポーラ・オルビスホールディングス
6586	0.4	6800	6880	6570	6580	-450	-6.82	0	6804	マキタ
9065	0.26	607	614	586	586	-41	-6.83	0	606	山九
5802	0.53	1705	1719	1649	1649	-114	-6.85	0	1705	住友電
6448	0.42	1654	1693	1618	1618	-112	-6.86	0	1673	ブラザー
8227	0.32	11580	11680	11170	11170	-770	-6.88	0	11552	しまむら
4719	0.31	1763	1803	1703	1705	-119	-6.92	0	1764	アルファシステムズ
7267	0.5	3815	3819	3704	3704	-258	-6.94	0	3832	ホンダ
3092	0.3	3680	3755	3585	3590	-250	-6.94	0	3712	スタートトゥ
4061	0.57	521	530	503	504	-36	-6.94	0	521	電化
5401	0.46	256	259	245	245	-18	-6.94	0	254	新日鉄住金
8137	0.49	1085	1116	1051	1063	-75	-6.96	0	1100	サンワテクノス
8591	0.59	1630	1643	1573	1578	-111	-6.97	0	1633	オリックス
8604	0.62	765	777	725	742	-53	-7.01	0	768	野村
7279	0.34	3725	3765	3520	3610	-255	-7.04	0	3737	ハイレックスコーポレーション
9009	0.43	1355	1365	1304	1305	-93	-7.05	0	1351	京成
4612	0.42	2590	2641	2497	2498	-177	-7.05	0	2583	日本ペＨＤ
3116	0.51	2003	2047	1948	1951	-139	-7.07	0	2019	トヨタ紡織
2327	0.38	4370	4470	4205	4205	-300	-7.11	0	4353	新日鉄住金ソリューションズ
8331	0.63	920	922	868	872	-63	-7.11	0	903	千葉銀
4202	0.5	1539	1542	1473	1473	-107	-7.2	0	1526	ダイセル
8377	0.6	275	279	264	264	-20	-7.2	0	273	ほくほくＦＧ
9021	0.42	8650	8714	8165	8165	-590	-7.21	0	8457	ＪＲ西日本
7203	0.64	7200	7229	6994	6994	-506	-7.22	0	7245	トヨタ
6326	0.56	1885	1891	1811	1812	-133	-7.28	0	1878	クボタ
9513	0.36	3890	3945	3690	3690	-270	-7.29	0	3824	Ｊパワー
8766	0.57	4670	4700	4470	4474	-328	-7.31	0	4635	東京海上
3291	0.34	2045	2116	1991	1991	-147	-7.33	0	2060	飯田ＧＨＤ
6674	0.4	470	475	450	450	-34	-7.33	0	466	ＧＳユアサ
4751	0.4	4820	4895	4680	4685	-345	-7.34	0	4855	サイバー
8544	0.56	638	647	611	612	-46	-7.35	0	634	京葉銀
8382	0.58	1798	1817	1710	1711	-127	-7.36	0	1773	中国銀
9742	0.4	1009	1027	965	973	-73	-7.4	0	1009	アイネス
8616	0.65	817	828	782	784	-59	-7.4	0	813	東海東京
4578	0.41	4118	4228	4029	4029	-299	-7.4	0	4177	大塚ＨＤ
8933	0.5	1151	1172	1109	1118	-84	-7.42	0	1159	ＮＴＴ都市
5947	0.27	9250	9250	8750	8750	-650	-7.42	0	9072	リンナイ
9843	0.41	9670	9890	9390	9390	-700	-7.44	0	9735	ニトリＨＤ
4911	0.38	2540	2617	2462	2474	-185	-7.44	0	2562	資生堂
1911	0.61	1376	1390	1313	1315	-99	-7.45	0	1364	住友林
2674	0.45	1427	1511	1401	1420	-107	-7.46	0	1472	ハードオフコーポレーション
4307	0.54	4530	4755	4530	4540	-340	-7.47	0	4708	野村総研
5949	0.34	2350	2367	2245	2245	-169	-7.48	0	2328	ユニプレス
6201	0.57	5810	5860	5600	5600	-420	-7.48	0	5808	豊田織
8840	0.47	194	196	186	187	-15	-7.49	0	194	大京
1952	0.35	971	987	930	930	-71	-7.53	0	965	新日本空調
7701	0.49	1785	1803	1700	1703	-130	-7.57	0	1765	島津製作所
3632	0.2	607	617	579	581	-45	-7.57	0	603	グリー
3765	0.1	354	365	336	343	-27	-7.58	0	356	ガンホー
7458	0.19	4520	4585	4330	4340	-330	-7.58	0	4504	第一興商
6755	0.28	1511	1542	1444	1450	-111	-7.59	0	1504	富士通ゼ
2181	0.36	5030	5140	4840	4840	-370	-7.62	0	5020	テンプＨＤ
9375	0.49	4655	4770	4515	4515	-345	-7.62	0	4686	近鉄エクス
5411	0.43	1960	1966	1864	1866	-144	-7.66	0	1937	ＪＦＥ
3048	0.22	1177	1192	1080	1110	-86	-7.66	0	1152	ビックカメラ
4217	0.61	1883	1898	1812	1812	-140	-7.67	0	1881	日立化
8332	0.56	772	780	729	729	-57	-7.68	0	757	横浜銀
7248	0.44	817	830	781	781	-61	-7.68	0	811	カルソカンセ
4507	0.49	4780	4885	4600	4600	-355	-7.7	0	4773	塩野義
8334	0.56	807	815	775	776	-61	-7.73	0	806	群馬銀
